 ;Area;Mean;IntDen;RawIntDen;posIdx;imgIdx;fileTime
1;323736474.7;21.8;7059463989;31374768;0;0;0
2;323736474.7;22;7123280665;31658392;0;1;488
3;323736474.7;21.9;7098872402;31549913;0;2;976
4;323736474.7;21.9;7079765020;31464993;0;3;1462
5;323736474.7;21.9;7076462629;31450316;0;4;1952
6;323736474.7;21.8;7067100416;31408707;0;5;2440
7;323736474.7;21.8;7063541970;31392892;0;6;2930
8;323736474.7;21.8;7059671443;31375690;0;7;3420
9;323736474.7;21.8;7057660353;31366752;0;8;3912
10;323736474.7;21.8;7057348046;31365364;0;9;4390
11;323736474.7;21.8;7057348496;31365366;0;10;4874
12;323736474.7;21.8;7057553025;31366275;0;11;5354
13;323736474.7;21.8;7058270790;31369465;0;12;5840
14;323736474.7;21.8;7055183953;31355746;0;13;6318
15;323736474.7;21.8;7053991879;31350448;0;14;6804
16;323736474.7;21.8;7058899452;31372259;0;15;7284
17;323736474.7;21.8;7060157452;31377850;0;16;7764
18;323736474.7;21.8;7057534800;31366194;0;17;8252
19;323736474.7;21.8;7064211134;31395866;0;18;8734
20;323736474.7;21.8;7062245269;31387129;0;19;9218
21;323736474.7;21.8;7062205668;31386953;0;20;9708
22;323736474.7;21.8;7063480769;31392620;0;21;10194
23;323736474.7;21.8;7066375452;31405485;0;22;10678
24;323736474.7;21.8;7065107551;31399850;0;23;11166
25;323736474.7;21.8;7068101461;31413156;0;24;11648
26;323736474.7;21.8;7068174363;31413480;0;25;12142
27;323736474.7;21.8;7068706723;31415846;0;26;12624
28;323736474.7;21.8;7069895872;31421131;0;27;13108
29;323736474.7;21.8;7071695683;31429130;0;28;13594
30;323736474.7;21.8;7071652032;31428936;0;29;14078
31;323736474.7;21.9;7073762125;31438314;0;30;14562
32;323736474.7;21.9;7074647517;31442249;0;31;15048
33;323736474.7;21.9;7075513110;31446096;0;32;15532
34;323736474.7;21.9;7076820611;31451907;0;33;16018
35;323736474.7;21.9;7076105996;31448731;0;34;16500
36;323736474.7;21.9;7078279315;31458390;0;35;16982
37;323736474.7;21.9;7077796680;31456245;0;36;17466
38;323736474.7;21.9;7079181583;31462400;0;37;17954
39;323736474.7;21.9;7079328061;31463051;0;38;18440
40;323736474.7;21.9;7080777990;31469495;0;39;18924
41;323736474.7;21.9;7080769215;31469456;0;40;19408
42;323736474.7;21.9;7083394117;31481122;0;41;19890
43;323736474.7;21.9;7082338846;31476432;0;42;20370
44;323736474.7;21.9;7082486449;31477088;0;43;20854
45;323736474.7;21.9;7082829356;31478612;0;44;21336
46;323736474.7;21.9;7083739049;31482655;0;45;21820
47;323736474.7;21.9;7082752179;31478269;0;46;22306
48;323736474.7;21.9;7083707323;31482514;0;47;22788
49;323736474.7;21.9;7083489519;31481546;0;48;23274
50;323736474.7;21.9;7085800090;31491815;0;49;23760
51;323736474.7;21.9;7086771435;31496132;0;50;24244
52;323736474.7;21.9;7084533540;31486186;0;51;24722
53;323736474.7;21.9;7086372502;31494359;0;52;25208
54;323736474.7;21.9;7087177343;31497936;0;53;25688
55;323736474.7;21.9;7088964554;31505879;0;54;26172
56;323736474.7;21.9;7087852131;31500935;0;55;26656
57;323736474.7;21.9;7089788295;31509540;0;56;27144
58;323736474.7;21.9;7090958094;31514739;0;57;27628
59;323736474.7;21.9;7089064906;31506325;0;58;28116
60;323736474.7;21.9;7090710139;31513637;0;59;28598
61;323736474.7;21.9;7089991924;31510445;0;60;29084
62;323736474.7;21.9;7092799305;31522922;0;61;29564
63;323736474.7;21.9;7093048160;31524028;0;62;30050
64;323736474.7;21.9;7093356416;31525398;0;63;30538
65;323736474.7;21.9;7093114537;31524323;0;64;31022
66;323736474.7;21.9;7093441468;31525776;0;65;31504
67;323736474.7;21.9;7095762615;31536092;0;66;31990
68;323736474.7;21.9;7094631517;31531065;0;67;32474
69;323736474.7;21.9;7095160953;31533418;0;68;32960
70;323736474.7;21.9;7093724749;31527035;0;69;33450
71;323736474.7;21.9;7094782720;31531737;0;70;33934
72;323736474.7;21.9;7096150522;31537816;0;71;34420
73;323736474.7;21.9;7097545325;31544015;0;72;34902
74;323736474.7;21.9;7096401402;31538931;0;73;35390
75;323736474.7;21.9;7097587626;31544203;0;74;35876
76;323736474.7;21.9;7097444298;31543566;0;75;36362
77;323736474.7;21.9;7098164538;31546767;0;76;36850
78;323736474.7;21.9;7096908338;31541184;0;77;37338
79;323736474.7;21.9;7098635697;31548861;0;78;37826
80;323736474.7;21.9;7098398317;31547806;0;79;38312
81;323736474.7;21.9;7098847201;31549801;0;80;38794
82;323736474.7;21.9;7098060136;31546303;0;81;39278
83;323736474.7;21.9;7095383257;31534406;0;82;39766
84;323736474.7;21.9;7098216964;31547000;0;83;40254
85;323736474.7;21.9;7096248624;31538252;0;84;40738
86;323736474.7;21.9;7099539990;31552880;0;85;41224
87;323736474.7;21.9;7098206388;31546953;0;86;41712
88;323736474.7;21.9;7095299330;31534033;0;87;42196
89;323736474.7;21.9;7099668918;31553453;0;88;42682
90;323736474.7;21.9;7100727789;31558159;0;89;43168
91;323736474.7;21.9;7099528740;31552830;0;90;43656
92;323736474.7;21.9;7099623242;31553250;0;91;44142
93;323736474.7;21.9;7098664948;31548991;0;92;44626
94;323736474.7;21.9;7099015280;31550548;0;93;45110
95;323736474.7;21.9;7098198513;31546918;0;94;45594
96;323736474.7;21.9;7099177058;31551267;0;95;46080
97;323736474.7;21.9;7097262945;31542760;0;96;46566
98;323736474.7;21.9;7098084436;31546411;0;97;47054
99;323736474.7;21.9;7097876982;31545489;0;98;47540
100;323736474.7;21.9;7097867757;31545448;0;99;48024
101;323736474.7;21.9;7096762760;31540537;0;100;48512
102;323736474.7;21.9;7096815861;31540773;0;101;49000
103;323736474.7;21.8;7049219759;31329239;1;0;2
104;323736474.7;21.9;7095923718;31536808;1;1;490
105;323736474.7;21.8;7071953988;31430278;1;2;978
106;323736474.7;21.8;7061177848;31382385;1;3;1462
107;323736474.7;21.8;7056653232;31362276;1;4;1952
108;323736474.7;21.8;7051117222;31337672;1;5;2442
109;323736474.7;21.8;7045129852;31311062;1;6;2932
110;323736474.7;21.8;7046215274;31315886;1;7;3422
111;323736474.7;21.8;7046296500;31316247;1;8;3914
112;323736474.7;21.8;7056003194;31359387;1;9;4392
113;323736474.7;21.8;7056570206;31361907;1;10;4874
114;323736474.7;21.8;7060194353;31378014;1;11;5356
115;323736474.7;21.8;7063078461;31390832;1;12;5840
116;323736474.7;21.8;7058519420;31370570;1;13;6320
117;323736474.7;21.8;7061944438;31385792;1;14;6806
118;323736474.7;21.8;7073513270;31437208;1;15;7286
119;323736474.7;21.9;7076263500;31449431;1;16;7766
120;323736474.7;21.8;7073080586;31435285;1;17;8254
121;323736474.7;21.9;7078602871;31459828;1;18;8736
122;323736474.7;21.9;7083957979;31483628;1;19;9220
123;323736474.7;21.9;7089012705;31506093;1;20;9710
124;323736474.7;21.9;7093812951;31527427;1;21;10196
125;323736474.7;21.9;7097149542;31542256;1;22;10680
126;323736474.7;21.9;7099170083;31551236;1;23;11168
127;323736474.7;21.9;7103880327;31572170;1;24;11650
128;323736474.7;22;7106348626;31583140;1;25;12144
129;323736474.7;22;7109570466;31597459;1;26;12626
130;323736474.7;22;7107660628;31588971;1;27;13108
131;323736474.7;22;7115031550;31621730;1;28;13596
132;323736474.7;22;7118060111;31635190;1;29;14080
133;323736474.7;22;7121270475;31649458;1;30;14564
134;323736474.7;22;7118524745;31637255;1;31;15050
135;323736474.7;22;7126350626;31672036;1;32;15534
136;323736474.7;22;7130295855;31689570;1;33;16020
137;323736474.7;22;7131919488;31696786;1;34;16502
138;323736474.7;22;7134312186;31707420;1;35;16984
139;323736474.7;22;7134055230;31706278;1;36;17468
140;323736474.7;22;7133795800;31705125;1;37;17956
141;323736474.7;22.1;7140462909;31734756;1;38;18442
142;323736474.7;22.1;7143723899;31749249;1;39;18926
143;323736474.7;22.1;7145004399;31754940;1;40;19410
144;323736474.7;22.1;7142507524;31743843;1;41;19892
145;323736474.7;22.1;7150849341;31780917;1;42;20372
146;323736474.7;22.1;7144983924;31754849;1;43;20856
147;323736474.7;22.1;7153498994;31792693;1;44;21338
148;323736474.7;22.1;7150366707;31778772;1;45;21822
149;323736474.7;22.1;7152198693;31786914;1;46;22306
150;323736474.7;22.1;7159665018;31820097;1;47;22790
151;323736474.7;22.1;7159985199;31821520;1;48;23276
152;323736474.7;22.1;7163606421;31837614;1;49;23762
153;323736474.7;22.1;7160939668;31825762;1;50;24246
154;323736474.7;22.1;7161504204;31828271;1;51;24724
155;323736474.7;22.1;7170196128;31866901;1;52;25210
156;323736474.7;22.2;7171973439;31874800;1;53;25690
157;323736474.7;22.1;7168576996;31859705;1;54;26174
158;323736474.7;22.2;7174531965;31886171;1;55;26658
159;323736474.7;22.2;7177078341;31897488;1;56;27146
160;323736474.7;22.2;7180310531;31911853;1;57;27628
161;323736474.7;22.2;7175288430;31889533;1;58;28118
162;323736474.7;22.2;7182589601;31921982;1;59;28600
163;323736474.7;22.2;7183490744;31925987;1;60;29086
164;323736474.7;22.2;7182203943;31920268;1;61;29566
165;323736474.7;22.2;7183791800;31927325;1;62;30052
166;323736474.7;22.2;7183626647;31926591;1;63;30540
167;323736474.7;22.2;7188929778;31950160;1;64;31024
168;323736474.7;22.2;7193704823;31971382;1;65;31506
169;323736474.7;22.2;7194807345;31976282;1;66;31992
170;323736474.7;22.2;7193142987;31968885;1;67;32476
171;323736474.7;22.2;7197556450;31988500;1;68;32962
172;323736474.7;22.2;7197742079;31989325;1;69;33452
173;323736474.7;22.2;7199192233;31995770;1;70;33936
174;323736474.7;22.2;7196700533;31984696;1;71;34422
175;323736474.7;22.3;7203837226;32016414;1;72;34904
176;323736474.7;22.3;7205408432;32023397;1;73;35392
177;323736474.7;22.3;7205763940;32024977;1;74;35878
178;323736474.7;22.2;7201390302;32005539;1;75;36364
179;323736474.7;22.3;7207925558;32034584;1;76;36850
180;323736474.7;22.3;7208406617;32036722;1;77;37340
181;323736474.7;22.3;7205968244;32025885;1;78;37828
182;323736474.7;22.3;7211157072;32048946;1;79;38314
183;323736474.7;22.3;7213770725;32060562;1;80;38796
184;323736474.7;22.3;7206715934;32029208;1;81;39280
185;323736474.7;22.3;7212006239;32052720;1;82;39768
186;323736474.7;22.3;7216162298;32071191;1;83;40256
187;323736474.7;22.3;7210211829;32044745;1;84;40740
188;323736474.7;22.3;7217811806;32078522;1;85;41226
189;323736474.7;22.3;7217641927;32077767;1;86;41714
190;323736474.7;22.3;7211882712;32052171;1;87;42198
191;323736474.7;22.3;7219182533;32084614;1;88;42684
192;323736474.7;22.3;7220724714;32091468;1;89;43170
193;323736474.7;22.3;7222472324;32099235;1;90;43658
194;323736474.7;22.3;7221531355;32095053;1;91;44144
195;323736474.7;22.3;7223170513;32102338;1;92;44628
196;323736474.7;22.3;7220362007;32089856;1;93;45112
197;323736474.7;22.3;7217203843;32075820;1;94;45596
198;323736474.7;22.3;7223970179;32105892;1;95;46080
199;323736474.7;22.3;7223728524;32104818;1;96;46568
200;323736474.7;22.3;7225854816;32114268;1;97;47056
201;323736474.7;22.3;7225230204;32111492;1;98;47542
202;323736474.7;22.3;7219277710;32085037;1;99;48024
203;323736474.7;22.3;7225313456;32111862;1;100;48514
204;323736474.7;22.3;7220905392;32092271;1;101;49002
205;323736474.7;21.5;6967848681;30967597;2;0;4
206;323736474.7;21.6;7007311096;31142982;2;1;490
207;323736474.7;21.6;6988928903;31061285;2;2;980
208;323736474.7;21.6;6982662978;31033437;2;3;1464
209;323736474.7;21.6;6982178318;31031283;2;4;1954
210;323736474.7;21.6;6978371242;31014363;2;5;2444
211;323736474.7;21.6;6979792370;31020679;2;6;2934
212;323736474.7;21.6;6976575931;31006384;2;7;3424
213;323736474.7;21.6;6984817621;31043013;2;8;3914
214;323736474.7;21.6;6991342076;31072010;2;9;4394
215;323736474.7;21.6;6994047755;31084035;2;10;4876
216;323736474.7;21.6;6998944528;31105798;2;11;5358
217;323736474.7;21.6;7003761425;31127206;2;12;5842
218;323736474.7;21.6;7002813931;31122995;2;13;6322
219;323736474.7;21.6;7004971499;31132584;2;14;6808
220;323736474.7;21.7;7011709934;31162532;2;15;7288
221;323736474.7;21.7;7014028380;31172836;2;16;7766
222;323736474.7;21.7;7012649552;31166708;2;17;8256
223;323736474.7;21.7;7018880152;31194399;2;18;8738
224;323736474.7;21.7;7016209574;31182530;2;19;9222
225;323736474.7;21.7;7025394032;31223349;2;20;9712
226;323736474.7;21.7;7029874097;31243260;2;21;10198
227;323736474.7;21.7;7032890732;31256667;2;22;10682
228;323736474.7;21.7;7036685883;31273534;2;23;11170
229;323736474.7;21.8;7042442623;31299119;2;24;11652
230;323736474.7;21.8;7045637687;31313319;2;25;12146
231;323736474.7;21.8;7050356931;31334293;2;26;12628
232;323736474.7;21.8;7051739134;31340436;2;27;13110
233;323736474.7;21.8;7058121612;31368802;2;28;13598
234;323736474.7;21.8;7063440493;31392441;2;29;14082
235;323736474.7;21.8;7068231064;31413732;2;30;14566
236;323736474.7;21.8;7068219139;31413679;2;31;15050
237;323736474.7;21.9;7074986149;31443754;2;32;15536
238;323736474.7;21.9;7078190438;31457995;2;33;16020
239;323736474.7;21.9;7077409223;31454523;2;34;16504
240;323736474.7;21.9;7075940843;31447997;2;35;16986
241;323736474.7;21.9;7077003314;31452719;2;36;17470
242;323736474.7;21.9;7078106511;31457622;2;37;17958
243;323736474.7;21.9;7084398987;31485588;2;38;18444
244;323736474.7;21.9;7086295775;31494018;2;39;18928
245;323736474.7;21.9;7086846811;31496467;2;40;19412
246;323736474.7;21.9;7088872302;31505469;2;41;19894
247;323736474.7;21.9;7094329336;31529722;2;42;20374
248;323736474.7;21.9;7087857306;31500958;2;43;20858
249;323736474.7;21.9;7098146537;31546687;2;44;21340
250;323736474.7;21.9;7098623322;31548806;2;45;21824
251;323736474.7;21.9;7100891142;31558885;2;46;22308
252;323736474.7;21.9;7103903727;31572274;2;47;22792
253;323736474.7;21.9;7105477859;31579270;2;48;23276
254;323736474.7;22;7110221179;31600351;2;49;23762
255;323736474.7;22;7108188038;31591315;2;50;24248
256;323736474.7;22;7110590411;31601992;2;51;24726
257;323736474.7;22;7115798590;31625139;2;52;25210
258;323736474.7;22;7116876362;31629929;2;53;25692
259;323736474.7;22;7117698303;31633582;2;54;26174
260;323736474.7;22;7121315926;31649660;2;55;26660
261;323736474.7;22;7124286210;31662861;2;56;27148
262;323736474.7;22;7126864537;31674320;2;57;27630
263;323736474.7;22;7126192448;31671333;2;58;28118
264;323736474.7;22;7130289105;31689540;2;59;28602
265;323736474.7;22;7130699063;31691362;2;60;29088
266;323736474.7;22;7131431678;31694618;2;61;29568
267;323736474.7;22;7129358937;31685406;2;62;30054
268;323736474.7;22;7135672113;31713464;2;63;30540
269;323736474.7;22.1;7138847151;31727575;2;64;31024
270;323736474.7;22;7136296275;31716238;2;65;31508
271;323736474.7;22.1;7143189963;31746876;2;66;31994
272;323736474.7;22.1;7144435363;31752411;2;67;32478
273;323736474.7;22.1;7147244769;31764897;2;68;32964
274;323736474.7;22.1;7147448848;31765804;2;69;33454
275;323736474.7;22.1;7151083346;31781957;2;70;33938
276;323736474.7;22.1;7149287585;31773976;2;71;34422
277;323736474.7;22.1;7155470934;31801457;2;72;34906
278;323736474.7;22.1;7158043635;31812891;2;73;35394
279;323736474.7;22.1;7154086706;31795305;2;74;35880
280;323736474.7;22.1;7157597676;31810909;2;75;36366
281;323736474.7;22.1;7162922858;31834576;2;76;36852
282;323736474.7;22.1;7163874852;31838807;2;77;37342
283;323736474.7;22.1;7163782600;31838397;2;78;37828
284;323736474.7;22.1;7163418768;31836780;2;79;38316
285;323736474.7;22.1;7169606841;31864282;2;80;38798
286;323736474.7;22.1;7168229364;31858160;2;81;39282
287;323736474.7;22.1;7169032405;31861729;2;82;39770
288;323736474.7;22.2;7171409578;31872294;2;83;40258
289;323736474.7;22.1;7170434858;31867962;2;84;40742
290;323736474.7;22.2;7175696138;31891345;2;85;41228
291;323736474.7;22.2;7176282275;31893950;2;86;41716
292;323736474.7;22.2;7173316941;31880771;2;87;42200
293;323736474.7;22.2;7178440068;31903540;2;88;42684
294;323736474.7;22.2;7179311061;31907411;2;89;43172
295;323736474.7;22.2;7178899077;31905580;2;90;43660
296;323736474.7;22.2;7179904847;31910050;2;91;44146
297;323736474.7;22.2;7177055615;31897387;2;92;44630
298;323736474.7;22.2;7180835241;31914185;2;93;45114
299;323736474.7;22.2;7179899222;31910025;2;94;45598
300;323736474.7;22.2;7179090106;31906429;2;95;46082
301;323736474.7;22.2;7179216334;31906990;2;96;46570
302;323736474.7;22.2;7180276105;31911700;2;97;47058
303;323736474.7;22.2;7185150602;31933364;2;98;47544
304;323736474.7;22.2;7183027235;31923927;2;99;48026
305;323736474.7;22.2;7185499584;31934915;2;100;48516
306;323736474.7;22.2;7179442688;31907996;2;101;49004
307;323736474.7;21.4;6942888482;30856665;3;0;6
308;323736474.7;21.5;6960954318;30936956;3;1;492
309;323736474.7;21.4;6939675868;30842387;3;2;982
310;323736474.7;21.4;6933819001;30816357;3;3;1466
311;323736474.7;21.4;6930887867;30803330;3;4;1956
312;323736474.7;21.4;6926600181;30784274;3;5;2446
313;323736474.7;21.4;6925286155;30778434;3;6;2936
314;323736474.7;21.4;6923129712;30768850;3;7;3426
315;323736474.7;21.4;6927686053;30789100;3;8;3916
316;323736474.7;21.4;6931450378;30805830;3;9;4394
317;323736474.7;21.4;6928874302;30794381;3;10;4878
318;323736474.7;21.4;6932828081;30811953;3;11;5360
319;323736474.7;21.4;6941263275;30849442;3;12;5844
320;323736474.7;21.4;6941761885;30851658;3;13;6324
321;323736474.7;21.4;6940050275;30844051;3;14;6810
322;323736474.7;21.5;6947585676;30877541;3;15;7288
323;323736474.7;21.5;6950124627;30888825;3;16;7768
324;323736474.7;21.5;6957156467;30920077;3;17;8256
325;323736474.7;21.5;6957598376;30922041;3;18;8740
326;323736474.7;21.5;6963840901;30949785;3;19;9224
327;323736474.7;21.5;6968882802;30972193;3;20;9714
328;323736474.7;21.5;6974019880;30995024;3;21;10200
329;323736474.7;21.6;6977715804;31011450;3;22;10682
330;323736474.7;21.6;6981100096;31026491;3;23;11172
331;323736474.7;21.6;6979849521;31020933;3;24;11654
332;323736474.7;21.6;6982276195;31031718;3;25;12148
333;323736474.7;21.6;6989934673;31065755;3;26;12630
334;323736474.7;21.6;6991784210;31073975;3;27;13112
335;323736474.7;21.6;6992373497;31076594;3;28;13600
336;323736474.7;21.6;6999927123;31110165;3;29;14084
337;323736474.7;21.6;7004425638;31130158;3;30;14568
338;323736474.7;21.6;7005247804;31133812;3;31;15052
339;323736474.7;21.6;7008142487;31146677;3;32;15538
340;323736474.7;21.6;7006012145;31137209;3;33;16022
341;323736474.7;21.6;7007588751;31144216;3;34;16506
342;323736474.7;21.7;7017250444;31187156;3;35;16988
343;323736474.7;21.7;7016613682;31184326;3;36;17472
344;323736474.7;21.7;7020035325;31199533;3;37;17960
345;323736474.7;21.7;7026630882;31228846;3;38;18446
346;323736474.7;21.7;7029638967;31242215;3;39;18930
347;323736474.7;21.7;7034147382;31262252;3;40;19414
348;323736474.7;21.7;7040489134;31290437;3;41;19896
349;323736474.7;21.7;7040973794;31292591;3;42;20376
350;323736474.7;21.7;7039154632;31284506;3;43;20860
351;323736474.7;21.8;7045109152;31310970;3;44;21342
352;323736474.7;21.8;7046430603;31316843;3;45;21826
353;323736474.7;21.8;7053732449;31349295;3;46;22310
354;323736474.7;21.8;7052982734;31345963;3;47;22794
355;323736474.7;21.8;7053996379;31350468;3;48;23278
356;323736474.7;21.8;7060870717;31381020;3;49;23764
357;323736474.7;21.8;7058217014;31369226;3;50;24250
358;323736474.7;21.8;7064404187;31396724;3;51;24728
359;323736474.7;21.8;7068024285;31412813;3;52;25212
360;323736474.7;21.8;7070484709;31423748;3;53;25692
361;323736474.7;21.8;7069944248;31421346;3;54;26176
362;323736474.7;21.9;7073936278;31439088;3;55;26662
363;323736474.7;21.9;7075188653;31444654;3;56;27150
364;323736474.7;21.9;7075266505;31445000;3;57;27632
365;323736474.7;21.9;7074820096;31443016;3;58;28120
366;323736474.7;21.9;7083597521;31482026;3;59;28604
367;323736474.7;21.9;7084965099;31488104;3;60;29090
368;323736474.7;21.9;7085746539;31491577;3;61;29570
369;323736474.7;21.9;7080622062;31468802;3;62;30056
370;323736474.7;21.9;7086269900;31493903;3;63;30542
371;323736474.7;21.9;7086552955;31495161;3;64;31026
372;323736474.7;21.9;7085767240;31491669;3;65;31510
373;323736474.7;21.9;7095507234;31534957;3;66;31996
374;323736474.7;21.9;7096022945;31537249;3;67;32480
375;323736474.7;21.9;7093385217;31525526;3;68;32966
376;323736474.7;21.9;7096986189;31541530;3;69;33456
377;323736474.7;21.9;7102309571;31565189;3;70;33940
378;323736474.7;21.9;7097375222;31543259;3;71;34424
379;323736474.7;21.9;7105259155;31578298;3;72;34908
380;323736474.7;21.9;7105331606;31578620;3;73;35396
381;323736474.7;21.9;7100581761;31557510;3;74;35882
382;323736474.7;22;7107133667;31586629;3;75;36368
383;323736474.7;21.9;7105755289;31580503;3;76;36854
384;323736474.7;22;7106779735;31585056;3;77;37344
385;323736474.7;22;7114229634;31618166;3;78;37830
386;323736474.7;22;7119620742;31642126;3;79;38316
387;323736474.7;22;7118017585;31635001;3;80;38800
388;323736474.7;22;7122264770;31653877;3;81;39284
389;323736474.7;22;7125475584;31668147;3;82;39772
390;323736474.7;22;7128916353;31683439;3;83;40260
391;323736474.7;22;7125544885;31668455;3;84;40744
392;323736474.7;22;7130696363;31691350;3;85;41230
393;323736474.7;22;7127713704;31678094;3;86;41718
394;323736474.7;22;7131104521;31693164;3;87;42202
395;323736474.7;22;7129270285;31685012;3;88;42686
396;323736474.7;22;7129664268;31686763;3;89;43174
397;323736474.7;22;7135595161;31713122;3;90;43660
398;323736474.7;22;7136495854;31717125;3;91;44148
399;323736474.7;22;7135700238;31713589;3;92;44632
400;323736474.7;22;7135238079;31711535;3;93;45116
401;323736474.7;22;7130335006;31689744;3;94;45600
402;323736474.7;22;7137549325;31721807;3;95;46084
403;323736474.7;22;7133102786;31702045;3;96;46572
404;323736474.7;22.1;7138426843;31725707;3;97;47060
405;323736474.7;22;7136224499;31715919;3;98;47546
406;323736474.7;22;7134393862;31707783;3;99;48028
407;323736474.7;22;7137563951;31721872;3;100;48518
408;323736474.7;22;7133181538;31702395;3;101;49006
409;323736474.7;21.5;6972287795;30987326;4;0;8
410;323736474.7;21.6;6981501954;31028277;4;1;494
411;323736474.7;21.5;6963227989;30947061;4;2;984
412;323736474.7;21.5;6955894192;30914467;4;3;1468
413;323736474.7;21.5;6951398827;30894488;4;4;1958
414;323736474.7;21.5;6954439988;30908004;4;5;2448
415;323736474.7;21.5;6951109247;30893201;4;6;2938
416;323736474.7;21.5;6952680903;30900186;4;7;3428
417;323736474.7;21.5;6955456108;30912520;4;8;3918
418;323736474.7;21.5;6961285750;30938429;4;9;4396
419;323736474.7;21.5;6956495179;30917138;4;10;4880
420;323736474.7;21.5;6966095671;30959806;4;11;5362
421;323736474.7;21.5;6970380657;30978850;4;12;5846
422;323736474.7;21.5;6968353816;30969842;4;13;6326
423;323736474.7;21.5;6973984329;30994866;4;14;6810
424;323736474.7;21.6;6980581686;31024187;4;15;7290
425;323736474.7;21.6;6983203888;31035841;4;16;7770
426;323736474.7;21.6;6983530595;31037293;4;17;8258
427;323736474.7;21.6;6990463209;31068104;4;18;8740
428;323736474.7;21.6;6990253279;31067171;4;19;9226
429;323736474.7;21.6;7000858642;31114305;4;20;9714
430;323736474.7;21.6;7001159023;31115640;4;21;10202
431;323736474.7;21.6;7004183983;31129084;4;22;10684
432;323736474.7;21.6;7007056165;31141849;4;23;11174
433;323736474.7;21.7;7014332361;31174187;4;24;11656
434;323736474.7;21.7;7012246569;31164917;4;25;12150
435;323736474.7;21.7;7018593946;31193127;4;26;12632
436;323736474.7;21.7;7020804165;31202950;4;27;13114
437;323736474.7;21.7;7022917408;31212342;4;28;13602
438;323736474.7;21.7;7027768055;31233900;4;29;14086
439;323736474.7;21.7;7032312021;31254095;4;30;14570
440;323736474.7;21.7;7032946083;31256913;4;31;15054
441;323736474.7;21.7;7040821241;31291913;4;32;15540
442;323736474.7;21.8;7043210114;31302530;4;33;16024
443;323736474.7;21.7;7040442108;31290228;4;34;16508
444;323736474.7;21.8;7046795785;31318466;4;35;16990
445;323736474.7;21.8;7052600451;31344264;4;36;17472
446;323736474.7;21.8;7050299105;31334036;4;37;17962
447;323736474.7;21.8;7056720734;31362576;4;38;18446
448;323736474.7;21.8;7059766620;31376113;4;39;18932
449;323736474.7;21.8;7056623532;31362144;4;40;19414
450;323736474.7;21.8;7061600631;31384264;4;41;19898
451;323736474.7;21.8;7066385577;31405530;4;42;20378
452;323736474.7;21.8;7060546035;31379577;4;43;20862
453;323736474.7;21.8;7071465729;31428108;4;44;21344
454;323736474.7;21.8;7067052265;31408493;4;45;21828
455;323736474.7;21.9;7076329876;31449726;4;46;22312
456;323736474.7;21.8;7072794155;31434012;4;47;22796
457;323736474.7;21.9;7074233284;31440408;4;48;23280
458;323736474.7;21.9;7079285085;31462860;4;49;23766
459;323736474.7;21.9;7076876187;31452154;4;50;24252
460;323736474.7;21.9;7081331276;31471954;4;51;24730
461;323736474.7;21.9;7089577916;31508605;4;52;25214
462;323736474.7;21.9;7086562181;31495202;4;53;25694
463;323736474.7;21.9;7092437723;31521315;4;54;26178
464;323736474.7;21.9;7095167028;31533445;4;55;26664
465;323736474.7;21.9;7097629027;31544387;4;56;27152
466;323736474.7;21.9;7097069216;31541899;4;57;27634
467;323736474.7;21.9;7093216689;31524777;4;58;28122
468;323736474.7;21.9;7098726374;31549264;4;59;28606
469;323736474.7;21.9;7099869397;31554344;4;60;29092
470;323736474.7;21.9;7101116822;31559888;4;61;29572
471;323736474.7;21.9;7098886802;31549977;4;62;30058
472;323736474.7;22;7113715049;31615879;4;63;30544
473;323736474.7;22;7109815271;31598547;4;64;31028
474;323736474.7;22;7111620482;31606570;4;65;31512
475;323736474.7;22;7116345576;31627570;4;66;31998
476;323736474.7;22;7120664538;31646765;4;67;32482
477;323736474.7;22;7116396652;31627797;4;68;32968
478;323736474.7;22;7119809971;31642967;4;69;33458
479;323736474.7;22;7123031360;31657284;4;70;33942
480;323736474.7;22;7124991149;31665994;4;71;34426
481;323736474.7;22;7130983469;31692626;4;72;34910
482;323736474.7;22;7126453453;31672493;4;73;35398
483;323736474.7;22;7124343586;31663116;4;74;35882
484;323736474.7;22;7128870677;31683236;4;75;36368
485;323736474.7;22;7128997354;31683799;4;76;36856
486;323736474.7;22;7132197593;31698022;4;77;37344
487;323736474.7;22;7131175623;31693480;4;78;37832
488;323736474.7;22;7133230589;31702613;4;79;38318
489;323736474.7;22;7136311576;31716306;4;80;38802
490;323736474.7;22;7134101806;31706485;4;81;39286
491;323736474.7;22.1;7139845046;31732010;4;82;39774
492;323736474.7;22.1;7141266400;31738327;4;83;40262
493;323736474.7;22.1;7140984019;31737072;4;84;40746
494;323736474.7;22.1;7143543895;31748449;4;85;41232
495;323736474.7;22;7136276700;31716151;4;86;41720
496;323736474.7;22.1;7138391292;31725549;4;87;42204
497;323736474.7;22.1;7142950333;31745811;4;88;42688
498;323736474.7;22.1;7139813546;31731870;4;89;43176
499;323736474.7;22.1;7146165423;31760100;4;90;43662
500;323736474.7;22.1;7141768385;31740558;4;91;44150
501;323736474.7;22.1;7142464774;31743653;4;92;44634
502;323736474.7;22.1;7146245299;31760455;4;93;45118
503;323736474.7;22.1;7143577871;31748600;4;94;45602
504;323736474.7;22.1;7142984084;31745961;4;95;46086
